place_id,place,name,Type,Best Season,Activities,Location,description,Rating,festival,No of People Visited,image,price per night
581,Kanakagiri,Rudra Retreat,Camping,Winter,Trekking,"Kanakagiri, Koppala",Camping spot known for peace.,1.8,Diwali,6165,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,8671
582,Gangavathi,Vaibhava Guest House,Pilgrimage,Monsoon,Boating,"Gangavathi, Koppala",Pilgrimage spot known for pilgrimage.,1.7,Mahashivaratri,19389,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,5321
583,Anegundi,Vaibhava Homestay,Adventure,Winter,Shopping,"Anegundi, Koppala",Adventure spot known for beauty.,2.3,Dasara,9651,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,6341
584,Kushtagi,Waterfall Resort,Pilgrimage,Winter,Birdwatching,"Kushtagi, Koppala",Pilgrimage spot known for history.,3.9,Makar Sankranti,7592,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,9708
585,Kushtagi,Sharanas Camps,Camping,Summer,Birdwatching,"Kushtagi, Koppala",Camping spot known for beauty.,4.8,Karthika Deepotsava,19538,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,6461
586,Anegundi,Nirvana Camps,Heritage,Monsoon,Shopping,"Anegundi, Koppala",Heritage spot known for culture.,4.3,Karthika Deepotsava,14925,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,8273
587,Anegundi,Waterfall Camps,Camping,Winter,Trekking,"Anegundi, Koppala",Camping spot known for peace.,2.9,Ugadi,18131,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,3356
588,Kanakagiri,Nirvana Stay,Cultural,Winter,Camping,"Kanakagiri, Koppala",Cultural spot known for nature.,4.1,Makar Sankranti,24707,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,5621
589,Kanakagiri,Vaibhava Homestay,Cultural,Monsoon,Sightseeing,"Kanakagiri, Koppala",Cultural spot known for serenity.,4.6,Makar Sankranti,17389,https://media2.thrillophilia.com/images/photos/000/045/476/original/1522492632_angana1.jpg?w=753&h=450&dpr=1.0,9775
590,Kanakagiri,Sharanas Retreat,Camping,Monsoon,Shopping,"Kanakagiri, Koppala",Camping spot known for serenity.,4.1,Makar Sankranti,2436,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,3826
591,Kanakagiri,Heritage Inn,Nature,Monsoon,Boating,"Kanakagiri, Koppala",Nature spot known for nature.,4.1,Makar Sankranti,6974,https://media1.thrillophilia.com/filestore/omuroqe39mlp3r9iyltqt4p82jr6_frndz.png?w=340&dpr=2,3732
592,Kushtagi,Ilkal Camps,Nature,Summer,Birdwatching,"Kushtagi, Koppala",Nature spot known for adventure.,2,Makar Sankranti,21951,https://www.raahghar.com/public/storage/image/stay/gallery/chengappa-estate-homestead/ch3.webp,7779
593,Anegundi,Rudra Resort,Heritage,Monsoon,Sightseeing,"Anegundi, Koppala",Heritage spot known for serenity.,3.6,Basava Jayanthi,22223,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,6570
594,Kushtagi,Heritage Cottages,Nature,Monsoon,Temple visit,"Kushtagi, Koppala",Nature spot known for serenity.,3.3,Basava Jayanthi,19840,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,7796
595,Kanakagiri,Sharanas Homestay,Heritage,Summer,Boating,"Kanakagiri, Koppala",Heritage spot known for serenity.,4.9,Makar Sankranti,15385,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,6207
596,Gangavathi,Heritage Stay,Pilgrimage,Summer,Boating,"Gangavathi, Koppala",Pilgrimage spot known for peace.,4.3,Diwali,15067,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,5947
597,Anegundi,Vaibhava Homestay,Heritage,Summer,Camping,"Anegundi, Koppala",Heritage spot known for culture.,2.8,Basava Jayanthi,15797,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,3070
598,Kanakagiri,Sharanas Camps,Adventure,Summer,Temple visit,"Kanakagiri, Koppala",Adventure spot known for pilgrimage.,2.2,Dasara,18807,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,8909
599,Anegundi,Kalyani Inn,Pilgrimage,Winter,Trekking,"Anegundi, Koppala",Pilgrimage spot known for serenity.,2.3,Karthika Deepotsava,10058,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEkc8lOD4vjprli8oWUVMvI0-JaucS3vlmG6oRwNn4SmcDOS0T862FwIyXrqMNvPAE5Mc&usqp=CAU,9376
600,Kanakagiri,Sharanas Stay,Nature,Summer,Temple visit,"Kanakagiri, Koppala",Nature spot known for adventure.,2.5,Makar Sankranti,1150,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTofPvQ27u835spih3hJa86LdwsLEV15vYoRw&s,7458
601,Manvi,Heritage Homestay,Heritage,Winter,Shopping,"Manvi, Raichuru",Heritage spot known for adventure.,4.9,Karthika Deepotsava,12952,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,7104
602,Manvi,Heritage Camps,Wildlife,Monsoon,Camping,"Manvi, Raichuru",Wildlife spot known for peace.,3.5,Banashankari Jatre,16168,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,9921
603,Sindhanur,Vaibhava Resort,Nature,Winter,Boating,"Sindhanur, Raichuru",Nature spot known for pilgrimage.,4,Mahashivaratri,22109,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,9503
604,Deodurga,Nirvana Stay,Adventure,Winter,Camping,"Deodurga, Raichuru",Adventure spot known for beauty.,1.6,Diwali,20907,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,5957
605,Raichur Fort,Heritage Cottages,Adventure,Monsoon,Temple visit,"Raichur Fort, Raichuru",Adventure spot known for peace.,4.2,Basava Jayanthi,2293,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,3137
606,Maski,Kalyani Inn,Camping,Monsoon,Temple visit,"Maski, Raichuru",Camping spot known for adventure.,4.5,Diwali,24634,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,9560
607,Manvi,Ilkal Cottages,Heritage,Winter,Sightseeing,"Manvi, Raichuru",Heritage spot known for culture.,4.2,Banashankari Jatre,13438,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,2609
608,Maski,Sharanas Stay,Camping,Summer,Boating,"Maski, Raichuru",Camping spot known for serenity.,2.8,Basava Jayanthi,20736,https://karnatakatourism.org/wp-content/uploads/2020/08/palace-estate-coorg.png,9548
609,Manvi,Kalyani Camps,Nature,Summer,Trekking,"Manvi, Raichuru",Nature spot known for nature.,4.5,Basava Jayanthi,15139,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,5043
610,Maski,Heritage Cottages,Cultural,Winter,Temple visit,"Maski, Raichuru",Cultural spot known for history.,3.1,Mahashivaratri,9025,https://www.raahghar.com/public/storage/image/stay/gallery/rahasya/1730184113_jhgtyujgtyhgfrdcvb.webp,2546
611,Manvi,Ilkal Cottages,Pilgrimage,Summer,Sightseeing,"Manvi, Raichuru",Pilgrimage spot known for nature.,4.9,Karthika Deepotsava,8016,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPo9864w6JH20BGSUDz5deyrUcITuTz2h-cw&s,5971
612,Raichur Fort,Vaibhava Cottages,Wildlife,Summer,Shopping,"Raichur Fort, Raichuru",Wildlife spot known for serenity.,5,Diwali,18992,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,8177
613,Manvi,Waterfall Stay,Camping,Winter,Temple visit,"Manvi, Raichuru",Camping spot known for culture.,3.5,Ugadi,2335,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,6962
614,Sindhanur,Nirvana Camps,Heritage,Summer,Trekking,"Sindhanur, Raichuru",Heritage spot known for history.,1.9,Dasara,8901,https://www.malnadhomestays.com/wp-content/uploads/2022/07/IMG_8739.jpg,8657
615,Raichur Fort,Ilkal Homestay,Camping,Winter,Shopping,"Raichur Fort, Raichuru",Camping spot known for serenity.,2.3,Makar Sankranti,10826,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,8579
616,Maski,Sharanas Retreat,Nature,Monsoon,Camping,"Maski, Raichuru",Nature spot known for beauty.,1.9,Diwali,18633,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTofPvQ27u835spih3hJa86LdwsLEV15vYoRw&s,6806
617,Maski,Kalyani Inn,Wildlife,Monsoon,Trekking,"Maski, Raichuru",Wildlife spot known for serenity.,4,Diwali,6284,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,2664
618,Deodurga,Ilkal Camps,Camping,Summer,Shopping,"Deodurga, Raichuru",Camping spot known for history.,3.1,Basava Jayanthi,8110,https://cf.bstatic.com/xdata/images/hotel/max1024x768/506248607.jpg?k=d7800ceb5dd4d24ab94204b86183a81117dc84dd69f7bcf0f02ce5d3665c09a2&o=&hp=1,7520
619,Deodurga,Rudra Retreat,Camping,Winter,Sightseeing,"Deodurga, Raichuru",Camping spot known for serenity.,2.9,Makar Sankranti,24829,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEkc8lOD4vjprli8oWUVMvI0-JaucS3vlmG6oRwNn4SmcDOS0T862FwIyXrqMNvPAE5Mc&usqp=CAU,5590
620,Manvi,Krishna Guest House,Wildlife,Summer,Trekking,"Manvi, Raichuru",Wildlife spot known for adventure.,2.6,Mahashivaratri,14846,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,5336
621,Manvi,Vaibhava Guest House,Camping,Summer,Shopping,"Manvi, Raichuru",Camping spot known for history.,3.4,Makar Sankranti,2583,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-XlIpOoZI9LL1WpdheSyx1nThPBjDYpwa_3r4j4fxn99wStSwfglIJ6b5_ziL77eO7ds&usqp=CAU,5211
622,Maski,Heritage Camps,Adventure,Winter,Trekking,"Maski, Raichuru",Adventure spot known for history.,4,Ugadi,19893,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTofPvQ27u835spih3hJa86LdwsLEV15vYoRw&s,9106
623,Maski,Mallige Camps,Cultural,Summer,Camping,"Maski, Raichuru",Cultural spot known for history.,3.6,Mahashivaratri,2798,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,6103
624,Manvi,Nirvana Resort,Pilgrimage,Winter,Sightseeing,"Manvi, Raichuru",Pilgrimage spot known for history.,3.9,Mahashivaratri,14760,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPo9864w6JH20BGSUDz5deyrUcITuTz2h-cw&s,8513
625,Manvi,Nirvana Resort,Camping,Monsoon,Camping,"Manvi, Raichuru",Camping spot known for culture.,4.9,Dasara,1840,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,8923
626,Sindhanur,Krishna Resort,Adventure,Winter,Temple visit,"Sindhanur, Raichuru",Adventure spot known for pilgrimage.,4.8,Banashankari Jatre,15165,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,3014
627,Deodurga,Ilkal Resort,Wildlife,Monsoon,Camping,"Deodurga, Raichuru",Wildlife spot known for peace.,3.5,Dasara,24494,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,5804
628,Manvi,Heritage Homestay,Cultural,Summer,Birdwatching,"Manvi, Raichuru",Cultural spot known for serenity.,4,Karthika Deepotsava,3039,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,8609
629,Maski,Mallige Resort,Adventure,Summer,Shopping,"Maski, Raichuru",Adventure spot known for peace.,4.7,Basava Jayanthi,14738,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,6539
630,Manvi,Mallige Resort,Camping,Monsoon,Camping,"Manvi, Raichuru",Camping spot known for culture.,2.1,Ugadi,23766,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,3215
631,Hospet,Waterfall Stay,Adventure,Monsoon,Trekking,"Hospet, Vijayanagara",Adventure spot known for beauty.,1.7,Dasara,2863,https://cf.bstatic.com/xdata/images/hotel/max1024x768/506248607.jpg?k=d7800ceb5dd4d24ab94204b86183a81117dc84dd69f7bcf0f02ce5d3665c09a2&o=&hp=1,2369
632,Hospet,Rudra Homestay,Wildlife,Winter,Temple visit,"Hospet, Vijayanagara",Wildlife spot known for peace.,2.2,Diwali,12374,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPo9864w6JH20BGSUDz5deyrUcITuTz2h-cw&s,2340
633,Kudligi,Sharanas Guest House,Cultural,Monsoon,Camping,"Kudligi, Vijayanagara",Cultural spot known for beauty.,2.7,Mahashivaratri,9046,https://media1.thrillophilia.com/filestore/nvo0xhg6apoborpgftq98wacwvva_1583842082_1574170588_Photo_from_YOGESH_P_(3).jpg.jpg?w=340&dpr=2,4156
634,Hampi,Sharanas Inn,Heritage,Winter,Trekking,"Hampi, Vijayanagara",Heritage spot known for history.,5,Banashankari Jatre,20708,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-XlIpOoZI9LL1WpdheSyx1nThPBjDYpwa_3r4j4fxn99wStSwfglIJ6b5_ziL77eO7ds&usqp=CAU,6362
635,Hospet,Nirvana Resort,Pilgrimage,Summer,Sightseeing,"Hospet, Vijayanagara",Pilgrimage spot known for serenity.,2,Ugadi,13552,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQEkc8lOD4vjprli8oWUVMvI0-JaucS3vlmG6oRwNn4SmcDOS0T862FwIyXrqMNvPAE5Mc&usqp=CAU,2633
636,Anegundi,Heritage Retreat,Pilgrimage,Summer,Temple visit,"Anegundi, Vijayanagara",Pilgrimage spot known for serenity.,4.7,Diwali,19978,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,5434
637,Kamalapura,Sharanas Homestay,Adventure,Summer,Birdwatching,"Kamalapura, Vijayanagara",Adventure spot known for adventure.,3.9,Diwali,12579,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,7976
638,Hampi,Sharanas Homestay,Pilgrimage,Monsoon,Trekking,"Hampi, Vijayanagara",Pilgrimage spot known for history.,2.8,Dasara,1519,https://media1.thrillophilia.com/filestore/omuroqe39mlp3r9iyltqt4p82jr6_frndz.png?w=340&dpr=2,2548
639,Hospet,Waterfall Guest House,Cultural,Winter,Shopping,"Hospet, Vijayanagara",Cultural spot known for nature.,4.4,Karthika Deepotsava,5980,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,6523
640,Hospet,Sharanas Cottages,Camping,Summer,Camping,"Hospet, Vijayanagara",Camping spot known for pilgrimage.,4.4,Banashankari Jatre,13679,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,2420
641,Anegundi,Heritage Cottages,Heritage,Winter,Trekking,"Anegundi, Vijayanagara",Heritage spot known for pilgrimage.,2.2,Banashankari Jatre,8889,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,4638
642,Hospet,Mallige Retreat,Wildlife,Monsoon,Birdwatching,"Hospet, Vijayanagara",Wildlife spot known for culture.,3.6,Ugadi,9932,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,2480
643,Hospet,Sharanas Guest House,Pilgrimage,Winter,Boating,"Hospet, Vijayanagara",Pilgrimage spot known for beauty.,4.4,Karthika Deepotsava,19967,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,7753
644,Kamalapura,Sharanas Inn,Cultural,Summer,Temple visit,"Kamalapura, Vijayanagara",Cultural spot known for beauty.,2.7,Makar Sankranti,24709,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPo9864w6JH20BGSUDz5deyrUcITuTz2h-cw&s,9013
645,Anegundi,Rudra Guest House,Nature,Summer,Camping,"Anegundi, Vijayanagara",Nature spot known for adventure.,4.3,Ugadi,5049,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,6859
646,Hospet,Waterfall Resort,Wildlife,Winter,Birdwatching,"Hospet, Vijayanagara",Wildlife spot known for peace.,3.9,Basava Jayanthi,17406,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,7685
647,Anegundi,Heritage Camps,Wildlife,Monsoon,Sightseeing,"Anegundi, Vijayanagara",Wildlife spot known for nature.,3.5,Banashankari Jatre,24673,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,5386
648,Kudligi,Sharanas Cottages,Camping,Summer,Sightseeing,"Kudligi, Vijayanagara",Camping spot known for beauty.,4.1,Dasara,22840,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,7302
649,Kudligi,Kalyani Guest House,Nature,Monsoon,Trekking,"Kudligi, Vijayanagara",Nature spot known for peace.,1.7,Mahashivaratri,2776,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,3824
650,Kamalapura,Mallige Camps,Nature,Monsoon,Temple visit,"Kamalapura, Vijayanagara",Nature spot known for adventure.,3.3,Karthika Deepotsava,3638,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,4505
651,Hampi,Kalyani Homestay,Wildlife,Summer,Temple visit,"Hampi, Vijayanagara",Wildlife spot known for pilgrimage.,2.8,Basava Jayanthi,3712,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,4389
652,Hampi,Kalyani Camps,Cultural,Summer,Birdwatching,"Hampi, Vijayanagara",Cultural spot known for beauty.,4.5,Ugadi,23142,https://cf.bstatic.com/xdata/images/hotel/max1024x768/506248607.jpg?k=d7800ceb5dd4d24ab94204b86183a81117dc84dd69f7bcf0f02ce5d3665c09a2&o=&hp=1,8005
653,Kamalapura,Rudra Camps,Wildlife,Summer,Sightseeing,"Kamalapura, Vijayanagara",Wildlife spot known for culture.,1.5,Ugadi,23318,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,4151
654,Kamalapura,Vaibhava Homestay,Wildlife,Winter,Trekking,"Kamalapura, Vijayanagara",Wildlife spot known for serenity.,2.6,Banashankari Jatre,6726,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,9741
655,Kudligi,Krishna Retreat,Wildlife,Monsoon,Shopping,"Kudligi, Vijayanagara",Wildlife spot known for peace.,1.8,Makar Sankranti,24176,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQNlQDuA4uXy6e7HO0hdGknDlcgPNo5H-bl3wcbh_XJCO7-SJysLJrzkaAxllvB_0LyUCw&usqp=CAU,4147
656,Kudligi,Nirvana Inn,Adventure,Summer,Temple visit,"Kudligi, Vijayanagara",Adventure spot known for peace.,2.7,Banashankari Jatre,1104,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTofPvQ27u835spih3hJa86LdwsLEV15vYoRw&s,9299
657,Anegundi,Mallige Homestay,Adventure,Winter,Shopping,"Anegundi, Vijayanagara",Adventure spot known for adventure.,4.3,Ugadi,16459,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,8369
658,Kamalapura,Heritage Cottages,Camping,Monsoon,Trekking,"Kamalapura, Vijayanagara",Camping spot known for beauty.,3.5,Mahashivaratri,3754,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,8882
659,Kudligi,Ilkal Homestay,Heritage,Winter,Boating,"Kudligi, Vijayanagara",Heritage spot known for beauty.,2.1,Diwali,4470,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,2597
660,Hampi,Kalyani Stay,Adventure,Monsoon,Boating,"Hampi, Vijayanagara",Adventure spot known for beauty.,4.1,Mahashivaratri,24670,https://a0.muscache.com/im/pictures/b82ce287-9d4e-4a34-82dc-4a806faf1911.jpg,9453
661,Gurmitkal,Ilkal Resort,Nature,Monsoon,Trekking,"Gurmitkal, Yadagiri",Nature spot known for beauty.,1.6,Makar Sankranti,23946,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,8035
662,Yadgir Fort,Sharanas Resort,Camping,Summer,Camping,"Yadgir Fort, Yadagiri",Camping spot known for culture.,2,Mahashivaratri,20913,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,8032
663,Surapura,Krishna Inn,Nature,Winter,Sightseeing,"Surapura, Yadagiri",Nature spot known for adventure.,2.1,Banashankari Jatre,11228,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,6379
664,Gurmitkal,Rudra Resort,Camping,Winter,Sightseeing,"Gurmitkal, Yadagiri",Camping spot known for beauty.,3.3,Mahashivaratri,1844,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,5206
665,Hunsagi,Sharanas Camps,Heritage,Summer,Trekking,"Hunsagi, Yadagiri",Heritage spot known for serenity.,2.5,Ugadi,21421,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPo9864w6JH20BGSUDz5deyrUcITuTz2h-cw&s,2805
666,Shahapur,Sharanas Camps,Heritage,Monsoon,Sightseeing,"Shahapur, Yadagiri",Heritage spot known for serenity.,1.8,Basava Jayanthi,14494,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,3430
667,Yadgir Fort,Krishna Guest House,Camping,Winter,Sightseeing,"Yadgir Fort, Yadagiri",Camping spot known for beauty.,3.1,Dasara,4317,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,4034
668,Shahapur,Rudra Inn,Camping,Monsoon,Camping,"Shahapur, Yadagiri",Camping spot known for pilgrimage.,3.9,Mahashivaratri,3650,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,2641
669,Hunsagi,Ilkal Inn,Nature,Winter,Boating,"Hunsagi, Yadagiri",Nature spot known for beauty.,3.6,Makar Sankranti,9474,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,2375
670,Hunsagi,Ilkal Retreat,Adventure,Winter,Shopping,"Hunsagi, Yadagiri",Adventure spot known for beauty.,4.3,Makar Sankranti,12695,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,9493
671,Yadgir Fort,Vaibhava Resort,Adventure,Monsoon,Boating,"Yadgir Fort, Yadagiri",Adventure spot known for beauty.,4.2,Karthika Deepotsava,16104,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,6350
672,Hunsagi,Rudra Guest House,Pilgrimage,Winter,Birdwatching,"Hunsagi, Yadagiri",Pilgrimage spot known for beauty.,3.1,Makar Sankranti,19408,https://s3.ap-south-1.amazonaws.com/primary0101211/storage/picture/rooms/1%20(3).1_1561962987.jpg,3738
673,Surapura,Rudra Inn,Pilgrimage,Monsoon,Shopping,"Surapura, Yadagiri",Pilgrimage spot known for history.,1.6,Ugadi,24383,https://www.raahghar.com/public/storage/image/stay/gallery/woodways-estate/dsfghjk.webp,7239
674,Surapura,Waterfall Guest House,Cultural,Winter,Sightseeing,"Surapura, Yadagiri",Cultural spot known for peace.,3,Diwali,12792,https://q-xx.bstatic.com/xdata/images/hotel/max500/490989526.jpg?k=01cae1a25869f2814bd82ca9f0777a73abe2bac936e63bdde0441981c7706a62&o=,8557
675,Yadgir Fort,Heritage Homestay,Pilgrimage,Summer,Shopping,"Yadgir Fort, Yadagiri",Pilgrimage spot known for nature.,1.5,Karthika Deepotsava,14988,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkUMkTEe9SHPtHE1pKE4tvQnS3JVM60CnlWA&s,6780
676,Surapura,Kalyani Resort,Heritage,Monsoon,Sightseeing,"Surapura, Yadagiri",Heritage spot known for adventure.,1.5,Banashankari Jatre,17042,https://r1imghtlak.mmtcdn.com/eb705ac8792311ec82780a58a9feac02.jpg,8444
